File Name,File Version,Update Date,Week Ending Date,Formatted Date,SSA Month,SSA Weeks in Month,SSA Quarter Date,Fiscal Year,Fiscal Quarter Number,Fiscal Week,Calendar Year,Calendar Quarter Number,Calendar Quarter Date,Notes,,Fiscal Quarter Number,
SSA-DATES1.csv,1,6/1/2010,12/28/2012,12/28/2012,2012-12,4,2012-12,2013,2013-1,13,2012,2012-4,2012-12,,,2013,1
SSA-DATES1.csv,1,6/1/2010,1/4/2013,1/4/2013,2013-01,4,2013-03,2013,2013-2,14,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,1/11/2013,1/11/2013,2013-01,4,2013-03,2013,2013-2,15,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,1/18/2013,1/18/2013,2013-01,4,2013-03,2013,2013-2,16,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,1/25/2013,1/25/2013,2013-01,4,2013-03,2013,2013-2,17,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,2/1/2013,2/1/2013,2013-02,4,2013-03,2013,2013-2,18,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,2/8/2013,2/8/2013,2013-02,4,2013-03,2013,2013-2,19,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,2/15/2013,2/15/2013,2013-02,4,2013-03,2013,2013-2,20,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,2/22/2013,2/22/2013,2013-02,4,2013-03,2013,2013-2,21,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,3/1/2013,3/1/2013,2013-03,5,2013-03,2013,2013-2,22,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,3/8/2013,3/8/2013,2013-03,5,2013-03,2013,2013-2,23,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,3/15/2013,3/15/2013,2013-03,5,2013-03,2013,2013-2,24,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,3/22/2013,3/22/2013,2013-03,5,2013-03,2013,2013-2,25,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,3/29/2013,3/29/2013,2013-03,5,2013-03,2013,2013-2,26,2013,2013-1,2013-03,,,2013,2
SSA-DATES1.csv,1,6/1/2010,4/5/2013,4/5/2013,2013-04,4,2013-06,2013,2013-3,27,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,4/12/2013,4/12/2013,2013-04,4,2013-06,2013,2013-3,28,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,4/19/2013,4/19/2013,2013-04,4,2013-06,2013,2013-3,29,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,4/26/2013,4/26/2013,2013-04,4,2013-06,2013,2013-3,30,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,5/3/2013,5/3/2013,2013-05,5,2013-06,2013,2013-3,31,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,5/10/2013,5/10/2013,2013-05,5,2013-06,2013,2013-3,32,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,5/17/2013,5/17/2013,2013-05,5,2013-06,2013,2013-3,33,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,5/24/2013,5/24/2013,2013-05,5,2013-06,2013,2013-3,34,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,5/31/2013,5/31/2013,2013-05,5,2013-06,2013,2013-3,35,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,6/7/2013,6/7/2013,2013-06,4,2013-06,2013,2013-3,36,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,6/14/2013,6/14/2013,2013-06,4,2013-06,2013,2013-3,37,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,6/21/2013,6/21/2013,2013-06,4,2013-06,2013,2013-3,38,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,6/28/2013,6/28/2013,2013-06,4,2013-06,2013,2013-3,39,2013,2013-2,2013-06,,,2013,3
SSA-DATES1.csv,1,6/1/2010,7/5/2013,7/5/2013,2013-07,4,2013-09,2013,2013-4,40,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,7/12/2013,7/12/2013,2013-07,4,2013-09,2013,2013-4,41,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,7/19/2013,7/19/2013,2013-07,4,2013-09,2013,2013-4,42,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,7/26/2013,7/26/2013,2013-07,4,2013-09,2013,2013-4,43,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,8/2/2013,8/2/2013,2013-08,5,2013-09,2013,2013-4,44,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,8/9/2013,8/9/2013,2013-08,5,2013-09,2013,2013-4,45,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,8/16/2013,8/16/2013,2013-08,5,2013-09,2013,2013-4,46,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,8/23/2013,8/23/2013,2013-08,5,2013-09,2013,2013-4,47,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,8/30/2013,8/30/2013,2013-08,5,2013-09,2013,2013-4,48,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,9/6/2013,9/6/2013,2013-09,4,2013-09,2013,2013-4,49,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,9/13/2013,9/13/2013,2013-09,4,2013-09,2013,2013-4,50,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,9/20/2013,9/20/2013,2013-09,4,2013-09,2013,2013-4,51,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,9/27/2013,9/27/2013,2013-09,4,2013-09,2013,2013-4,52,2013,2013-3,2013-09,,,2013,4
SSA-DATES1.csv,1,6/1/2010,10/4/2013,10/4/2013,2013-10,4,2013-12,2014,2014-1,1,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,10/11/2013,10/11/2013,2013-10,4,2013-12,2014,2014-1,2,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,10/18/2013,10/18/2013,2013-10,4,2013-12,2014,2014-1,3,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,10/25/2013,10/25/2013,2013-10,4,2013-12,2014,2014-1,4,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,11/1/2013,11/1/2013,2013-11,5,2013-12,2014,2014-1,5,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,11/8/2013,11/8/2013,2013-11,5,2013-12,2014,2014-1,6,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,11/15/2013,11/15/2013,2013-11,5,2013-12,2014,2014-1,7,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,11/22/2013,11/22/2013,2013-11,5,2013-12,2014,2014-1,8,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,11/29/2013,11/29/2013,2013-11,5,2013-12,2014,2014-1,9,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,12/6/2013,12/6/2013,2013-12,4,2013-12,2014,2014-1,10,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,12/13/2013,12/13/2013,2013-12,4,2013-12,2014,2014-1,11,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,12/20/2013,12/20/2013,2013-12,4,2013-12,2014,2014-1,12,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,12/27/2013,12/27/2013,2013-12,4,2013-12,2014,2014-1,13,2013,2013-4,2013-12,,,2014,1
SSA-DATES1.csv,1,6/1/2010,1/3/2014,1/3/2014,2014-01,5,2014-03,2014,2014-2,14,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,1/10/2014,1/10/2014,2014-01,5,2014-03,2014,2014-2,15,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,1/17/2014,1/17/2014,2014-01,5,2014-03,2014,2014-2,16,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,1/24/2014,1/24/2014,2014-01,5,2014-03,2014,2014-2,17,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,1/31/2014,1/31/2014,2014-01,5,2014-03,2014,2014-2,18,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,2/7/2014,2/7/2014,2014-02,4,2014-03,2014,2014-2,19,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,2/14/2014,2/14/2014,2014-02,4,2014-03,2014,2014-2,20,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,2/21/2014,2/21/2014,2014-02,4,2014-03,2014,2014-2,21,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,2/28/2014,2/28/2014,2014-02,4,2014-03,2014,2014-2,22,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,3/7/2014,3/7/2014,2014-03,4,2014-03,2014,2014-2,23,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,3/14/2014,3/14/2014,2014-03,4,2014-03,2014,2014-2,24,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,3/21/2014,3/21/2014,2014-03,4,2014-03,2014,2014-2,25,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,3/28/2014,3/28/2014,2014-03,4,2014-03,2014,2014-2,26,2014,2014-1,2014-03,,,2014,2
SSA-DATES1.csv,1,6/1/2010,4/4/2014,4/4/2014,2014-04,4,2014-06,2014,2014-3,27,2014,2014-2,2014-06,,,2014,3
SSA-DATES1.csv,1,6/1/2010,4/11/2014,4/11/2014,2014-04,4,2014-06,2014,2014-3,28,2014,2014-2,2014-06,,,2014,3
SSA-DATES1.csv,1,6/1/2010,4/18/2014,4/18/2014,2014-04,4,2014-06,2014,2014-3,29,2014,2014-2,2014-06,,,2014,3
SSA-DATES1.csv,1,6/1/2010,4/25/2014,4/25/2014,2014-04,4,2014-06,2014,2014-3,30,2014,2014-2,2014-06,,,2014,3
SSA-DATES1.csv,1,6/1/2010,5/2/2014,5/2/2014,2014-05,5,2014-06,2014,2014-3,31,2014,2014-2,2014-06,,,2014,3
SSA-DATES1.csv,1,6/1/2010,5/9/2014,5/9/2014,2014-05,5,2014-06,2014,2014-3,32,2014,2014-2,2014-06,,,2014,3
SSA-DATES1.csv,1,6/1/2010,5/16/2014,5/16/2014,2014-05,5,2014-06,2014,2014-3,33,2014,2014-2,2014-06,,,2014,3
SSA-DATES1.csv,1,6/1/2010,5/23/2014,5/23/2014,2014-05,5,2014-06,2014,2014-3,34,2014,2014-2,2014-06,,,2014,3
SSA-DATES1.csv,1,6/1/2010,5/30/2014,5/30/2014,2014-05,5,2014-06,2014,2014-3,35,2014,2014-2,2014-06,,,2014,3
SSA-DATES1.csv,1,6/1/2010,6/6/2014,6/6/2014,2014-06,4,2014-06,2014,2014-3,36,2014,2014-2,2014-06,,,2014,3
SSA-DATES1.csv,1,6/1/2010,6/13/2014,6/13/2014,2014-06,4,2014-06,2014,2014-3,37,2014,2014-2,2014-06,,,2014,3
SSA-DATES1.csv,1,6/1/2010,6/20/2014,6/20/2014,2014-06,4,2014-06,2014,2014-3,38,2014,2014-2,2014-06,,,2014,3
SSA-DATES1.csv,1,6/1/2010,6/27/2014,6/27/2014,2014-06,4,2014-06,2014,2014-3,39,2014,2014-2,2014-06,,,2014,3
SSA-DATES1.csv,1,6/1/2010,7/4/2014,7/4/2014,2014-07,4,2014-09,2014,2014-4,40,2014,2014-3,2014-09,,,2014,4
SSA-DATES1.csv,1,6/1/2010,7/11/2014,7/11/2014,2014-07,4,2014-09,2014,2014-4,41,2014,2014-3,2014-09,,,2014,4
SSA-DATES1.csv,1,6/1/2010,7/18/2014,7/18/2014,2014-07,4,2014-09,2014,2014-4,42,2014,2014-3,2014-09,,,2014,4
SSA-DATES1.csv,1,6/1/2010,7/25/2014,7/25/2014,2014-07,4,2014-09,2014,2014-4,43,2014,2014-3,2014-09,,,2014,4
SSA-DATES1.csv,1,6/1/2010,8/1/2014,8/1/2014,2014-08,5,2014-09,2014,2014-4,44,2014,2014-3,2014-09,,,2014,4
SSA-DATES1.csv,1,6/1/2010,8/8/2014,8/8/2014,2014-08,5,2014-09,2014,2014-4,45,2014,2014-3,2014-09,,,2014,4
SSA-DATES1.csv,1,6/1/2010,8/15/2014,8/15/2014,2014-08,5,2014-09,2014,2014-4,46,2014,2014-3,2014-09,,,2014,4
SSA-DATES1.csv,1,6/1/2010,8/22/2014,8/22/2014,2014-08,5,2014-09,2014,2014-4,47,2014,2014-3,2014-09,,,2014,4
SSA-DATES1.csv,1,6/1/2010,8/29/2014,8/29/2014,2014-08,5,2014-09,2014,2014-4,48,2014,2014-3,2014-09,,,2014,4
SSA-DATES1.csv,1,6/1/2010,9/5/2014,9/5/2014,2014-09,4,2014-09,2014,2014-4,49,2014,2014-3,2014-09,,,2014,4
SSA-DATES1.csv,1,6/1/2010,9/12/2014,9/12/2014,2014-09,4,2014-09,2014,2014-4,50,2014,2014-3,2014-09,,,2014,4
SSA-DATES1.csv,1,6/1/2010,9/19/2014,9/19/2014,2014-09,4,2014-09,2014,2014-4,51,2014,2014-3,2014-09,,,2014,4
SSA-DATES1.csv,1,6/1/2010,9/26/2014,9/26/2014,2014-09,4,2014-09,2014,2014-4,52,2014,2014-3,2014-09,,,2014,4
SSA-DATES1.csv,1,6/1/2010,10/3/2014,10/3/2014,2014-10,5,2014-12,2015,2015-1,1,2014,2014-4,2014-12,,,2015,1
SSA-DATES1.csv,1,6/1/2010,10/10/2014,10/10/2014,2014-10,5,2014-12,2015,2015-1,2,2014,2014-4,2014-12,,,2015,1
SSA-DATES1.csv,1,6/1/2010,10/17/2014,10/17/2014,2014-10,5,2014-12,2015,2015-1,3,2014,2014-4,2014-12,,,2015,1
SSA-DATES1.csv,1,6/1/2010,10/24/2014,10/24/2014,2014-10,5,2014-12,2015,2015-1,4,2014,2014-4,2014-12,,,2015,1
SSA-DATES1.csv,1,6/1/2010,10/31/2014,10/31/2014,2014-10,5,2014-12,2015,2015-1,5,2014,2014-4,2014-12,,,2015,1
SSA-DATES1.csv,1,6/1/2010,11/7/2014,11/7/2014,2014-11,4,2014-12,2015,2015-1,6,2014,2014-4,2014-12,,,2015,1
SSA-DATES1.csv,1,6/1/2010,11/14/2014,11/14/2014,2014-11,4,2014-12,2015,2015-1,7,2014,2014-4,2014-12,,,2015,1
SSA-DATES1.csv,1,6/1/2010,11/21/2014,11/21/2014,2014-11,4,2014-12,2015,2015-1,8,2014,2014-4,2014-12,,,2015,1
SSA-DATES1.csv,1,6/1/2010,11/28/2014,11/28/2014,2014-11,4,2014-12,2015,2015-1,9,2014,2014-4,2014-12,,,2015,1
SSA-DATES1.csv,1,6/1/2010,12/5/2014,12/5/2014,2014-12,4,2014-12,2015,2015-1,10,2014,2014-4,2014-12,,,2015,1
SSA-DATES1.csv,1,6/1/2010,12/12/2014,12/12/2014,2014-12,4,2014-12,2015,2015-1,11,2014,2014-4,2014-12,,,2015,1
SSA-DATES1.csv,1,6/1/2010,12/19/2014,12/19/2014,2014-12,4,2014-12,2015,2015-1,12,2014,2014-4,2014-12,,,2015,1
SSA-DATES1.csv,1,6/1/2010,12/26/2014,12/26/2014,2014-12,4,2014-12,2015,2015-1,13,2014,2014-4,2014-12,,,2015,1
SSA-DATES1.csv,1,6/1/2010,1/2/2015,1/2/2015,2015-01,5,2015-03,2015,2015-2,14,2015,2015-1,2015-03,,,2015,2
SSA-DATES1.csv,1,6/1/2010,1/9/2015,1/9/2015,2015-01,5,2015-03,2015,2015-2,15,2015,2015-1,2015-03,,,2015,2
SSA-DATES1.csv,1,6/1/2010,1/16/2015,1/16/2015,2015-01,5,2015-03,2015,2015-2,16,2015,2015-1,2015-03,,,2015,2
SSA-DATES1.csv,1,6/1/2010,1/23/2015,1/23/2015,2015-01,5,2015-03,2015,2015-2,17,2015,2015-1,2015-03,,,2015,2
SSA-DATES1.csv,1,6/1/2010,1/30/2015,1/30/2015,2015-01,5,2015-03,2015,2015-2,18,2015,2015-1,2015-03,,,2015,2
SSA-DATES1.csv,1,6/1/2010,2/6/2015,2/6/2015,2015-02,4,2015-03,2015,2015-2,19,2015,2015-1,2015-03,,,2015,2
SSA-DATES1.csv,1,6/1/2010,2/13/2015,2/13/2015,2015-02,4,2015-03,2015,2015-2,20,2015,2015-1,2015-03,,,2015,2
SSA-DATES1.csv,1,6/1/2010,2/20/2015,2/20/2015,2015-02,4,2015-03,2015,2015-2,21,2015,2015-1,2015-03,,,2015,2
SSA-DATES1.csv,1,6/1/2010,2/27/2015,2/27/2015,2015-02,4,2015-03,2015,2015-2,22,2015,2015-1,2015-03,,,2015,2
SSA-DATES1.csv,1,6/1/2010,3/6/2015,3/6/2015,2015-03,4,2015-03,2015,2015-2,23,2015,2015-1,2015-03,,,2015,2
SSA-DATES1.csv,1,6/1/2010,3/13/2015,3/13/2015,2015-03,4,2015-03,2015,2015-2,24,2015,2015-1,2015-03,,,2015,2
SSA-DATES1.csv,1,6/1/2010,3/20/2015,3/20/2015,2015-03,4,2015-03,2015,2015-2,25,2015,2015-1,2015-03,,,2015,2
SSA-DATES1.csv,1,6/1/2010,3/27/2015,3/27/2015,2015-03,4,2015-03,2015,2015-2,26,2015,2015-1,2015-03,,,2015,2
SSA-DATES1.csv,1,6/1/2010,4/3/2015,4/3/2015,2015-04,4,2015-06,2015,2015-3,27,2015,2015-2,2015-06,,,2015,3
SSA-DATES1.csv,1,6/1/2010,4/10/2015,4/10/2015,2015-04,4,2015-06,2015,2015-3,28,2015,2015-2,2015-06,,,2015,3
SSA-DATES1.csv,1,6/1/2010,4/17/2015,4/17/2015,2015-04,4,2015-06,2015,2015-3,29,2015,2015-2,2015-06,,,2015,3
SSA-DATES1.csv,1,6/1/2010,4/24/2015,4/24/2015,2015-04,4,2015-06,2015,2015-3,30,2015,2015-2,2015-06,,,2015,3
SSA-DATES1.csv,1,6/1/2010,5/1/2015,5/1/2015,2015-05,5,2015-06,2015,2015-3,31,2015,2015-2,2015-06,,,2015,3
SSA-DATES1.csv,1,6/1/2010,5/8/2015,5/8/2015,2015-05,5,2015-06,2015,2015-3,32,2015,2015-2,2015-06,,,2015,3
SSA-DATES1.csv,1,6/1/2010,5/15/2015,5/15/2015,2015-05,5,2015-06,2015,2015-3,33,2015,2015-2,2015-06,,,2015,3
SSA-DATES1.csv,1,6/1/2010,5/22/2015,5/22/2015,2015-05,5,2015-06,2015,2015-3,34,2015,2015-2,2015-06,,,2015,3
SSA-DATES1.csv,1,6/1/2010,5/29/2015,5/29/2015,2015-05,5,2015-06,2015,2015-3,35,2015,2015-2,2015-06,,,2015,3
SSA-DATES1.csv,1,6/1/2010,6/5/2015,6/5/2015,2015-06,4,2015-06,2015,2015-3,36,2015,2015-2,2015-06,,,2015,3
SSA-DATES1.csv,1,6/1/2010,6/12/2015,6/12/2015,2015-06,4,2015-06,2015,2015-3,37,2015,2015-2,2015-06,,,2015,3
SSA-DATES1.csv,1,6/1/2010,6/19/2015,6/19/2015,2015-06,4,2015-06,2015,2015-3,38,2015,2015-2,2015-06,,,2015,3
SSA-DATES1.csv,1,6/1/2010,6/26/2015,6/26/2015,2015-06,4,2015-06,2015,2015-3,39,2015,2015-2,2015-06,,,2015,3
SSA-DATES1.csv,1,6/1/2010,7/3/2015,7/3/2015,2015-07,5,2015-09,2015,2015-4,40,2015,2015-3,2015-09,,,2015,4
SSA-DATES1.csv,1,6/1/2010,7/10/2015,7/10/2015,2015-07,5,2015-09,2015,2015-4,41,2015,2015-3,2015-09,,,2015,4
SSA-DATES1.csv,1,6/1/2010,7/17/2015,7/17/2015,2015-07,5,2015-09,2015,2015-4,42,2015,2015-3,2015-09,,,2015,4
SSA-DATES1.csv,1,6/1/2010,7/24/2015,7/24/2015,2015-07,5,2015-09,2015,2015-4,43,2015,2015-3,2015-09,,,2015,4
SSA-DATES1.csv,1,6/1/2010,7/31/2015,7/31/2015,2015-07,5,2015-09,2015,2015-4,44,2015,2015-3,2015-09,,,2015,4
SSA-DATES1.csv,1,6/1/2010,8/7/2015,8/7/2015,2015-08,4,2015-09,2015,2015-4,45,2015,2015-3,2015-09,,,2015,4
SSA-DATES1.csv,1,6/1/2010,8/14/2015,8/14/2015,2015-08,4,2015-09,2015,2015-4,46,2015,2015-3,2015-09,,,2015,4
SSA-DATES1.csv,1,6/1/2010,8/21/2015,8/21/2015,2015-08,4,2015-09,2015,2015-4,47,2015,2015-3,2015-09,,,2015,4
SSA-DATES1.csv,1,6/1/2010,8/28/2015,8/28/2015,2015-08,4,2015-09,2015,2015-4,48,2015,2015-3,2015-09,,,2015,4
SSA-DATES1.csv,1,6/1/2010,9/4/2015,9/4/2015,2015-09,4,2015-09,2015,2015-4,49,2015,2015-3,2015-09,,,2015,4
SSA-DATES1.csv,1,6/1/2010,9/11/2015,9/11/2015,2015-09,4,2015-09,2015,2015-4,50,2015,2015-3,2015-09,,,2015,4
SSA-DATES1.csv,1,6/1/2010,9/18/2015,9/18/2015,2015-09,4,2015-09,2015,2015-4,51,2015,2015-3,2015-09,,,2015,4
SSA-DATES1.csv,1,6/1/2010,9/25/2015,9/25/2015,2015-09,4,2015-09,2015,2015-4,52,2015,2015-3,2015-09,,,2015,4
SSA-DATES1.csv,,,,,2015-10,5,,,,,,,,,,,
SSA-DATES1.csv,,,,,2015-11,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2015-12,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2016-01,5,,,,,,,,,,,
SSA-DATES1.csv,,,,,2016-02,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2016-03,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2016-04,5,,,,,,,,,,,
SSA-DATES1.csv,,,,,2016-05,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2016-06,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2016-07,5,,,,,,,,,,,
SSA-DATES1.csv,,,,,2016-08,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2016-09,5,,,,,,,,,,,
SSA-DATES1.csv,,,,,2016-10,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2016-11,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2016-12,5,,,,,,,,,,,
SSA-DATES1.csv,,,,,2017-01,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2017-02,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2017-03,5,,,,,,,,,,,
SSA-DATES1.csv,,,,,2017-04,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2017-05,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2017-06,5,,,,,,,,,,,
SSA-DATES1.csv,,,,,2017-07,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2017-08,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2017-09,5,,,,,,,,,,,
SSA-DATES1.csv,,,,,2017-10,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2017-11,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2017-12,5,,,,,,,,,,,
SSA-DATES1.csv,,,,,2018-01,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2018-02,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2018-03,5,,,,,,,,,,,
SSA-DATES1.csv,,,,,2018-04,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2018-05,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2018-06,5,,,,,,,,,,,
SSA-DATES1.csv,,,,,2018-07,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2018-08,5,,,,,,,,,,,
SSA-DATES1.csv,,,,,2018-09,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2018-10,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2018-11,5,,,,,,,,,,,
SSA-DATES1.csv,,,,,2018-12,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2019-01,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2019-02,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2019-03,5,,,,,,,,,,,
SSA-DATES1.csv,,,,,2019-04,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2019-05,5,,,,,,,,,,,
SSA-DATES1.csv,,,,,2019-06,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2019-07,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2019-08,5,,,,,,,,,,,
SSA-DATES1.csv,,,,,2019-09,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2019-10,4,,,,,,,,,,,
SSA-DATES1.csv,,,,,2019-11,5,,,,,,,,,,,
SSA-DATES1.csv,,,,,2019-12,4,,,,,,,,,,,
